 FORECAST DATE (16070300) --15km
 TYPHOON - NEPARTAK        PS
 FORECAST DATE (16070618)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    20.391   125.360   952.626    43.244  -999.000     1.000
  6    20.838   124.261   955.965    44.198    20.773     1.000
 12    21.202   123.394   952.775    49.899    16.421     1.000
 18    21.439   122.741   955.064    47.786    12.069     1.000
 24    22.010   121.932   962.151    42.434    17.501     1.000
 30    22.264   120.844   982.792    25.000    19.230     1.000
 36    23.172   120.391   983.901    27.385    18.520     1.000
 42    22.684   120.095   984.998    27.640    10.340     1.000
 48    24.755   120.713   987.121    26.976    39.756     1.000
 54    23.566   119.616   988.025    22.936    28.799     1.000
 60    24.418   119.624   983.740    23.884    15.773     1.000
 66    24.631   119.479   987.151    20.935     4.661     1.000
 72    25.810   119.595   984.981  -999.000    21.915     1.000
 78    26.395   119.895   986.145    23.271    11.915     1.000
 84    27.574   120.595   985.297    20.315    24.724     1.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070700)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    20.383   123.989   975.403    34.724  -999.000     1.000
  6    21.421   123.749   979.483    29.906    19.662     1.000
 12    21.770   122.734   973.815    33.366    18.643     1.000
 18    22.404   121.589   969.760    40.541    22.903     1.000
 24    22.953   120.397   982.906    24.791    22.749     1.000
 30    23.067   120.350   982.841    25.901     2.130     1.000
 36    23.236   119.756   983.295    25.290    10.587     1.000
 42    23.681   119.355   980.291    26.330    10.680     1.000
 48    23.852   118.959   979.993    30.726     7.439     1.000
 54    24.600   118.651   982.491    23.375    14.785     1.000
 60    24.624   118.195   988.038    21.077     7.686     1.000
 66    24.609   117.749   991.273    17.228     7.501     1.000
 72    26.316   118.475   993.754    18.316    33.861     1.000
 78    26.646   119.705   992.437    16.028    21.267     1.000
 84    28.424   120.360   993.588    16.575    34.632     1.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070706)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    21.270   123.120   941.261    48.387  -999.000     1.000
  6    21.532   122.667   950.597    47.796     9.198     1.000
 12    22.025   121.867   957.015    43.501    16.514     1.000
 18    22.422   120.774   978.615    29.899    20.125     1.000
 24    22.945   120.306   981.858    24.788    12.563     1.000
 30    23.018   119.900   986.052    23.083     7.068     1.000
 36    23.189   120.200   987.227    22.188     5.988     1.000
 42    23.483   119.593   987.817    26.722    11.668     1.000
 48    24.049   119.946   984.554    26.993    12.069     1.000
 54    24.749   119.787   987.617    21.569    13.242     1.000
 60    25.398   119.043   986.750    21.841    17.316     1.000
 66    25.458   119.022   990.379    22.879     1.111     1.000
 72    25.918   119.487   990.008    17.558    11.513     1.000
 78    26.634   120.067   991.324    20.095    16.390     1.000
 84    27.779   120.923   988.933    21.140    25.465     1.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070712)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    21.596   122.824   952.696    44.752  -999.000     1.000
  6    22.097   122.106   955.534    45.961    15.433     1.000
 12    22.729   121.279   976.186    33.785    18.366     1.000
 18    24.048   120.593   984.391    26.966    27.070     1.000
 24    22.992   120.074   985.241    30.135    21.452     1.000
 30    23.737   119.609   986.315    26.919    15.896     1.000
 36    23.993   119.471   983.628    34.075     5.309     1.000
 42    24.524   119.684   982.798    25.026    10.495     1.000
 48    25.258   119.489   986.224    22.181    13.983     1.000
 54    26.182   118.597   990.696    17.471    22.687     1.000
 60    26.431   118.423   994.186    14.543     5.433     1.000
 66    26.041   119.739   994.578    14.769    23.027     1.000
 72    26.605   119.955   996.692    14.422    11.050     1.000
 78    29.029   119.957   995.146  -999.000    44.911     1.000
 84    29.649   120.563   995.482    15.766    15.094     1.000
 90    30.297   121.953   992.210    17.725    25.342     1.000
 96    32.164   122.871   993.159    17.183    37.503     1.000
102    34.111   123.189   990.861    16.645    36.392     1.000
108    35.098   124.008   991.095    15.842    22.131     1.000
114    36.027   124.532   989.856    15.108    18.952     1.000
120    36.263   125.624   991.536    16.962    16.884     1.000
 FORECAST DATE (16070718)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    22.107   122.081   958.524    42.013  -999.000     1.000
  6    22.843   121.030   980.899    29.582    22.564     1.000
 12    23.346   120.403   983.231    25.299    14.168     1.000
 18    23.241   120.057   987.352    24.830     6.204     1.000
 24    23.371   120.110   985.194    29.962     2.408     1.000
 30    24.335   119.757   982.994    27.214    18.829     1.000
 36    24.850   119.511   982.262    27.712    10.402     1.000
 42    25.129   118.561   985.813    20.934    16.761     1.000
 48    25.149   118.389   988.749    18.985     2.901     1.000
 54    25.145   118.292   993.046    16.354     0.093     1.000
 60    25.804   119.387   992.534    18.838    22.008     1.000
 66    27.084   118.291   995.119    15.254    29.879     1.000
 72    28.002   119.393   994.115    20.295    24.817     1.000
 78    28.547   120.931   994.883    19.578    27.039     1.000
 84    29.566   121.030   991.966    18.073    18.860     1.000
 90  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 96  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
102  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
108  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
114  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
120  -999.000  -999.000  -999.000  -999.000  -999.000  -999.000
 FORECAST DATE (16070800)  WD01    TYPHOON - NEPARTAK           PS       
 TYPHOON - NEPARTAK       TYPHOON - NEPARTAK           PSmin  Vmax(m/s) speed(km/hr)  Domain
  0    22.901   120.399   984.761    23.041  -999.000     1.000
  6    23.945   120.467   989.220    23.306    19.323     1.000
 12    23.220   119.832   990.840    22.609    17.224     1.000
 18    22.819   119.495   990.920    21.415     9.383     1.000
 24    23.459   119.068   991.369    20.459    13.890     1.000
 30    24.046   118.755   988.957    17.883    12.100     1.000
 36    24.319   118.635   990.403    17.463     5.463     1.000
 42    24.741   118.264   991.285    17.731    10.001     1.000
 48    24.605   117.940   993.190    17.817     6.019     1.000
 54    24.892   118.729   991.978    17.787    14.291     1.000
 60    25.272   119.163   995.167    16.555    10.124     1.000
 66    26.677   119.810   994.856    19.175    28.181     1.000
